timestamp,devID,soil,rain,temp,humi,geo,lat,lng,hour,day_of_week
2025-07-30 03:30:06.588,102,20.89999962,0.0,35.65194321,53.71809006,5.665224075,8.637972832,99.89894867,3,2
2025-07-30 03:30:07.817,101,24.39999962,0.0,34.90959167,55.83718491,5.434195995,8.638051033,99.89896393,3,2
2025-07-30 03:30:09.065,102,20.89999962,0.0,35.67330551,53.74288559,17.31283569,8.637972832,99.89894867,3,2
2025-07-30 03:30:10.259,101,24.39999962,0.0,34.91493225,56.62493134,16.80410957,8.638051033,99.89896393,3,2
2025-07-30 03:30:11.529,102,20.89999962,0.0,35.76409531,53.08674622,16.32843971,8.637972832,99.8989563,3,2
2025-07-30 03:30:12.756,101,24.39999962,0.0,34.89356995,56.22438431,15.58491802,8.638051033,99.89896393,3,2
2025-07-30 03:30:13.997,102,20.89999962,0.0,35.84687805,53.48920441,2.685628891,8.637973785,99.8989563,3,2
2025-07-30 03:30:15.246,101,24.39999962,0.0,34.90959167,55.87342453,17.13996887,8.638051033,99.89896393,3,2
2025-07-30 03:30:16.511,102,20.89999962,0.0,35.88960266,52.6442337,2.74767065,8.637974739,99.89894867,3,2
2025-07-30 03:30:17.762,101,24.39999962,0.0,34.91493225,56.44945526,10.99382114,8.638051033,99.89896393,3,2
2025-07-30 03:30:19.004,102,20.89999962,0.0,35.88960266,51.96902084,19.23498535,8.637975693,99.89894867,3,2
2025-07-30 03:30:20.229,101,24.39999962,0.0,34.92828369,54.38948441,15.02075577,8.638051033,99.89896393,3,2
2025-07-30 03:30:21.458,102,20.89999962,0.0,35.81483078,51.83550644,5.257480145,8.637974739,99.89894867,3,2
2025-07-30 03:30:22.678,101,24.39999962,0.0,34.91760254,55.18486404,18.18620682,8.638051987,99.89896393,3,2
2025-07-30 03:30:23.948,102,20.89999962,0.0,35.65995407,51.96711349,5.202690125,8.637974739,99.89894867,3,2
2025-07-30 03:30:25.173,101,24.39999962,0.0,34.89624023,55.85435104,4.920221806,8.638051987,99.89896393,3,2
2025-07-30 03:30:26.419,102,20.89999962,0.0,35.61455917,52.40771866,4.765611172,8.637974739,99.89894867,3,2
2025-07-30 03:30:27.697,101,24.39999962,0.0,34.91760254,55.01319885,4.677366734,8.638051987,99.89896393,3,2
2025-07-30 03:30:28.913,102,20.89999962,0.0,35.56115341,52.86167526,2.803195,8.637974739,99.89894867,3,2
2025-07-30 03:30:30.162,101,24.39999962,0.0,34.91226196,55.42519379,4.765806675,8.638051987,99.89896393,3,2
2025-07-30 03:30:31.393,102,20.89999962,0.0,35.50774765,51.98237228,2.656051874,8.637974739,99.89894867,3,2
2025-07-30 03:30:32.600,101,24.39999962,0.0,34.86152649,54.80338669,5.249025822,8.638051033,99.89896393,3,2
2025-07-30 03:30:33.852,102,20.89999962,0.0,35.50240707,52.90363693,3.678462505,8.637974739,99.89894867,3,2
2025-07-30 03:30:35.084,101,24.39999962,0.0,34.88288879,54.82436752,16.94327354,8.638051033,99.89896393,3,2
2025-07-30 03:30:49.556,102,20.89999962,0.0,35.42763138,52.66712189,2.876642942,8.637974739,99.89894867,3,2
2025-07-30 03:31:06.049,101,24.39999962,0.0,34.79743576,55.0112915,19.37256432,8.63805294,99.89896393,3,2
2025-07-30 03:31:17.849,102,20.89999962,0.0,35.39291763,53.00091553,2.915167093,8.637974739,99.89894867,3,2
2025-07-30 03:31:20.371,101,24.39999962,0.0,34.78141403,55.41374969,15.00457287,8.63805294,99.89896393,3,2
2025-07-30 03:31:21.591,102,20.89999962,0.0,35.40893936,53.51209259,2.857175827,8.637974739,99.89894867,3,2
2025-07-30 03:31:22.870,101,24.39999962,0.0,34.77073288,56.52765656,19.02043724,8.638053894,99.89896393,3,2
2025-07-30 03:31:24.390,102,20.89999962,0.0,35.4676857,53.61318207,3.059231281,8.637974739,99.89894867,3,2
2025-07-30 03:31:25.582,101,24.39999962,0.0,34.79476547,56.76799011,3.290356636,8.638053894,99.89896393,3,2
2025-07-30 03:31:26.868,102,20.89999962,0.0,35.51041794,54.46578217,2.778663874,8.637974739,99.89894867,3,2
2025-07-30 03:31:28.072,101,24.39999962,0.0,34.82681274,56.90722656,10.38577938,8.63805294,99.89896393,3,2
2025-07-30 03:31:29.338,102,20.89999962,0.0,35.41427994,52.59464264,3.140579462,8.637973785,99.8989563,3,2
2025-07-30 03:31:30.548,101,24.5,0.0,34.76806259,55.14862061,9.465957642,8.63805294,99.89896393,3,2
2025-07-30 03:31:31.810,102,20.89999962,0.0,35.29945755,53.04478455,2.640597582,8.637973785,99.8989563,3,2
2025-07-30 03:31:33.021,101,24.5,0.0,34.67193222,55.30502701,12.30592537,8.638051987,99.89897156,3,2
2025-07-30 03:31:34.247,102,20.89999962,0.0,35.17128372,54.47722626,2.868575096,8.637973785,99.8989563,3,2
2025-07-30 03:31:35.495,101,24.39999962,0.0,34.59182358,56.31593704,11.12254715,8.638051987,99.89897156,3,2
2025-07-30 03:31:36.705,102,20.89999962,0.0,35.05912781,54.26169205,2.915508747,8.637973785,99.8989563,3,2
2025-07-30 03:31:37.929,101,24.39999962,0.0,34.54642868,56.35408401,16.1720562,8.638050079,99.89896393,3,2
2025-07-30 03:31:39.161,102,20.89999962,0.0,35.04844666,54.44861603,2.774059772,8.637974739,99.8989563,3,2
2025-07-30 03:31:40.382,101,24.39999962,0.0,34.50370407,56.57343292,13.89479923,8.638050079,99.89896393,3,2
2025-07-30 03:31:41.603,102,20.89999962,0.0,35.07514954,54.37994766,2.642466068,8.637974739,99.8989563,3,2
2025-07-30 03:31:42.817,101,24.39999962,0.0,34.53040695,57.38788605,18.95687675,8.638049126,99.89896393,3,2
2025-07-30 03:31:44.016,102,20.89999962,0.0,35.12588501,55.16769791,2.83967638,8.637974739,99.8989563,3,2
2025-07-30 03:31:45.279,101,24.39999962,0.0,34.55710983,57.71022797,2.772858143,8.638049126,99.89896393,3,2
2025-07-30 03:31:46.498,102,20.89999962,0.0,35.20599747,54.8586998,2.976096392,8.637973785,99.8989563,3,2
2025-07-30 03:31:47.696,101,24.39999962,0.0,34.61051559,57.05599976,12.56173515,8.638050079,99.89896393,3,2
2025-07-30 03:31:49.255,102,20.89999962,0.0,35.30212784,54.30365372,2.577419281,8.637973785,99.8989563,3,2
2025-07-30 03:31:50.540,101,24.39999962,0.0,34.63454819,57.88952637,19.02737045,8.638050079,99.89896393,3,2
