timestamp,devID,device,temp,humi,soil,rain,geo,"ละติจูด","ลองจิจูด","ระดับความเสี่ยง",iso_risk,lstm_risk,"RF Risk"
"2025-11-18 13:17:58","105","Node 105","23.80","98.40","62.80","2.10","11.72","8.884833","99.783180","ต่ำ","0","0","1"
"2025-11-18 13:17:51","109","Node 109","23.30","98.60","48.90","8.10","0.89","8.868588","99.749588","สูง","2","0","1"
"2025-11-18 13:17:34","107","Node 107","23.70","97.60","45.20","7.26","31.96","8.866662","99.754562","สูง","2","0","2"
"2025-11-18 13:17:17","106","Node 106","23.60","98.70","55.90","1.96","0.69","8.886650","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:17:15","108","Node 108","23.70","98.50","52.50","10.34","11.41","8.866814","99.754440","สูง","2","0","2"
"2025-11-18 13:17:12","105","Node 105","23.80","98.40","62.80","1.96","0.69","8.884833","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:17:05","109","Node 109","23.30","98.50","48.90","8.10","19.57","8.868586","99.749580","สูง","2","0","2"
"2025-11-18 13:16:32","106","Node 106","23.60","98.70","55.90","1.96","0.98","8.886650","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:16:30","108","Node 108","23.70","98.50","52.50","10.34","11.41","8.866814","99.754440","สูง","2","0","2"
"2025-11-18 13:16:27","105","Node 105","23.85","98.45","62.80","1.82","0.63","8.884833","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:16:04","107","Node 107","23.70","97.45","45.15","6.98","23.02","8.866662","99.754562","สูง","2","0","2"
"2025-11-18 13:15:47","106","Node 106","23.55","98.65","55.90","1.82","1.00","8.886650","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:15:45","108","Node 108","23.60","98.35","52.50","10.20","25.11","8.866814","99.754440","สูง","2","0","2"
"2025-11-18 13:15:42","105","Node 105","23.90","98.50","62.80","1.68","0.58","8.884833","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:15:02","106","Node 106","23.50","98.60","55.90","1.68","1.01","8.886648","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:14:57","105","Node 105","23.85","98.45","62.80","1.68","15.48","8.884829","99.783180","ต่ำ","0","0","1"
"2025-11-18 13:14:50","109","Node 109","23.45","98.50","48.55","7.68","24.63","8.868586","99.749580","สูง","2","0","2"
"2025-11-18 13:14:18","108","Node 108","23.60","98.30","52.50","10.06","25.65","8.866814","99.754440","สูง","2","0","2"
"2025-11-18 13:14:17","106","Node 106","23.60","98.60","55.70","1.54","15.24","8.886648","99.784569","ต่ำ","0","0","1"
"2025-11-18 13:14:12","105","Node 105","23.80","98.40","62.80","1.68","0.46","8.884829","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:14:05","109","Node 109","23.50","98.60","48.40","7.54","24.64","8.868592","99.749588","สูง","2","0","2"
"2025-11-18 13:13:48","107","Node 107","23.70","97.30","45.10","6.71","31.73","8.866665","99.754562","สูง","2","0","2"
"2025-11-18 13:13:35","108","Node 108","23.60","98.25","52.50","9.92","24.03","8.866814","99.754440","สูง","2","0","2"
"2025-11-18 13:13:27","105","Node 105","23.80","98.35","62.75","1.54","0.52","8.884829","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:13:20","109","Node 109","23.50","98.60","48.20","6.71","22.99","8.868595","99.749580","สูง","2","0","2"
"2025-11-18 13:13:03","107","Node 107","23.70","97.30","45.10","6.71","31.73","8.866665","99.754562","สูง","2","0","2"
"2025-11-18 13:12:47","106","Node 106","23.60","98.60","55.70","1.40","0.37","8.886648","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:12:45","108","Node 108","23.60","98.20","52.50","9.78","22.42","8.866814","99.754440","สูง","2","0","2"
"2025-11-18 13:12:42","105","Node 105","23.80","98.30","62.70","1.40","0.59","8.884829","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:12:35","109","Node 109","23.50","98.60","48.20","6.43","30.35","8.868595","99.749580","สูง","2","0","2"
"2025-11-18 13:12:02","106","Node 106","23.55","98.45","55.80","1.26","0.39","8.886648","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:12:00","108","Node 108","23.65","98.30","52.50","8.94","22.32","8.866807","99.754448","สูง","2","0","2"
"2025-11-18 13:11:57","105","Node 105","23.90","98.30","62.80","1.12","19.02","8.884829","99.783180","ปานกลาง","1","0","1"
"2025-11-18 13:11:50","109","Node 109","23.50","98.60","48.10","6.01","27.09","8.868595","99.749580","สูง","2","0","2"
"2025-11-18 13:11:17","106","Node 106","23.60","98.40","55.90","1.12","0.38","8.886648","99.784569","ต่ำ","0","0","0"
"2025-11-18 13:11:15","108","Node 108","23.70","98.30","52.50","8.66","18.86","8.866807","99.754448","สูง","2","0","2"
"2025-11-18 13:10:48","107","Node 107","23.70","96.90","45.00","5.31","31.89","8.866657","99.754562","สูง","2","0","2"
"2025-11-18 13:10:32","106","Node 106","23.70","98.50","55.70","1.12","0.75","8.886645","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:10:30","108","Node 108","23.75","98.35","52.60","7.82","20.71","8.866807","99.754448","สูง","2","0","2"
"2025-11-18 13:10:27","105","Node 105","23.90","98.35","62.80","1.12","0.55","8.884829","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:10:20","109","Node 109","23.50","98.60","48.00","5.59","23.83","8.868589","99.749580","สูง","2","0","2"
"2025-11-18 13:10:03","107","Node 107","23.70","96.90","45.00","5.31","31.89","8.866657","99.754562","สูง","2","0","2"
"2025-11-18 13:09:46","106","Node 106","23.70","98.50","55.70","1.12","0.75","8.886645","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:09:42","105","Node 105","23.90","98.30","62.80","1.12","0.68","8.884829","99.783180","ต่ำ","0","0","0"
"2025-11-18 13:09:35","109","Node 109","23.60","98.70","48.20","5.03","23.08","8.868589","99.749580","สูง","2","0","2"
"2025-11-18 13:09:18","107","Node 107","23.80","97.00","44.95","4.19","31.64","8.866657","99.754562","สูง","2","0","2"
"2025-11-18 13:09:01","106","Node 106","23.90","98.65","55.90","0.84","0.53","8.886645","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:09:00","108","Node 108","23.80","98.40","52.70","6.99","22.57","8.866807","99.754448","สูง","2","0","2"
"2025-11-18 13:08:57","105","Node 105","24.05","98.25","62.80","0.84","0.29","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:08:50","109","Node 109","23.60","98.70","48.20","5.03","23.08","8.868589","99.749580","สูง","2","0","2"
"2025-11-18 13:08:33","107","Node 107","23.80","97.00","44.90","3.63","31.92","8.866657","99.754562","สูง","2","0","2"
"2025-11-18 13:08:16","106","Node 106","23.90","98.70","55.90","0.84","0.48","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:08:15","108","Node 108","23.80","98.50","52.70","6.15","24.20","8.866807","99.754448","สูง","2","0","2"
"2025-11-18 13:08:05","109","Node 109","23.55","98.70","48.10","4.61","9.08","0.000000","0.300000","ปานกลาง","1","0","2"
"2025-11-18 13:07:48","107","Node 107","23.80","97.00","45.00","3.07","23.76","8.866657","99.754562","ปานกลาง","1","0","1"
"2025-11-18 13:07:31","106","Node 106","24.00","98.70","55.90","0.84","0.24","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:07:27","105","Node 105","24.10","98.30","62.80","0.84","0.28","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:07:20","109","Node 109","23.50","98.70","48.20","4.47","0.61","0.000000","0.300000","ปานกลาง","1","0","1"
"2025-11-18 13:06:46","106","Node 106","24.00","98.70","55.90","0.84","0.24","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:06:42","105","Node 105","24.20","98.50","62.70","0.84","0.32","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:06:35","109","Node 109","23.50","98.60","48.20","4.47","0.62","0.000000","0.300000","ปานกลาง","1","0","1"
"2025-11-18 13:06:18","107","Node 107","23.80","96.95","45.00","2.51","31.48","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 13:06:01","106","Node 106","24.10","98.80","55.90","0.56","21.29","8.886642","99.784561","ต่ำ","0","0","1"
"2025-11-18 13:06:00","108","Node 108","23.80","98.55","52.70","5.31","8.97","8.866807","99.754448","ปานกลาง","1","0","2"
"2025-11-18 13:05:50","109","Node 109","23.50","98.60","48.20","4.47","0.62","0.000000","0.300000","ปานกลาง","1","0","1"
"2025-11-18 13:05:33","107","Node 107","23.80","96.90","45.00","2.51","31.61","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 13:05:12","105","Node 105","24.10","98.50","62.70","0.56","0.32","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:05:05","109","Node 109","23.55","98.65","48.20","4.47","9.20","0.000000","0.300000","ปานกลาง","1","0","2"
"2025-11-18 13:04:48","107","Node 107","23.80","97.10","45.00","2.51","1.13","8.866657","99.754562","ต่ำ","0","0","0"
"2025-11-18 13:04:31","106","Node 106","24.20","98.90","55.90","0.56","0.55","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:04:30","108","Node 108","23.80","98.60","52.70","5.31","9.78","8.866807","99.754448","ปานกลาง","1","0","2"
"2025-11-18 13:04:27","105","Node 105","24.10","98.50","62.70","0.56","0.32","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:04:20","109","Node 109","23.60","98.70","48.20","4.47","17.87","8.868588","99.749588","ปานกลาง","1","0","2"
"2025-11-18 13:04:03","107","Node 107","23.80","97.10","45.00","2.51","1.13","8.866657","99.754562","ต่ำ","0","0","0"
"2025-11-18 13:03:46","106","Node 106","24.20","98.90","55.90","0.56","0.55","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:03:45","108","Node 108","23.70","98.45","52.70","5.03","10.32","8.866802","99.754440","ปานกลาง","1","0","2"
"2025-11-18 13:03:42","105","Node 105","24.00","98.20","62.80","0.56","1.11","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:03:34","109","Node 109","23.60","98.80","48.20","4.19","0.34","8.868588","99.749588","ปานกลาง","1","0","1"
"2025-11-18 13:03:18","107","Node 107","23.80","96.95","45.05","2.37","11.96","8.866657","99.754562","ต่ำ","0","0","1"
"2025-11-18 13:03:01","106","Node 106","24.15","98.80","55.90","0.56","0.80","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:02:49","109","Node 109","23.60","98.80","48.20","4.19","0.34","8.868588","99.749588","ปานกลาง","1","0","1"
"2025-11-18 13:02:33","107","Node 107","23.80","96.90","45.00","2.24","23.58","8.866657","99.754562","ปานกลาง","1","0","1"
"2025-11-18 13:02:16","106","Node 106","24.10","98.80","55.90","0.56","1.21","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:02:11","105","Node 105","24.20","98.40","62.70","0.56","0.31","8.884833","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:02:04","109","Node 109","23.55","98.70","48.20","4.19","0.49","8.868587","99.749580","ปานกลาง","1","0","1"
"2025-11-18 13:01:48","107","Node 107","23.80","97.30","45.00","2.24","0.43","8.866657","99.754562","ต่ำ","0","0","0"
"2025-11-18 13:01:31","106","Node 106","24.20","98.80","55.90","0.56","0.31","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:01:29","108","Node 108","23.70","98.40","52.70","5.03","10.85","8.866802","99.754440","ปานกลาง","1","0","2"
"2025-11-18 13:01:26","105","Node 105","24.20","98.40","62.70","0.56","0.31","8.884833","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:01:19","109","Node 109","23.60","98.70","48.20","4.19","0.61","8.868586","99.749580","ปานกลาง","1","0","1"
"2025-11-18 13:01:03","107","Node 107","23.80","97.30","45.00","2.24","0.43","8.866657","99.754562","ต่ำ","0","0","0"
"2025-11-18 13:00:46","106","Node 106","24.20","98.80","55.90","0.56","0.31","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 13:00:44","108","Node 108","23.75","98.45","52.70","4.75","15.28","8.866802","99.754440","ปานกลาง","1","0","2"
"2025-11-18 13:00:41","105","Node 105","24.25","98.65","62.75","0.42","0.55","8.884833","99.783173","ต่ำ","0","0","0"
"2025-11-18 13:00:34","109","Node 109","23.50","98.70","48.20","4.19","16.03","8.868586","99.749580","ปานกลาง","1","0","2"
"2025-11-18 13:00:18","107","Node 107","23.80","97.05","45.00","2.10","1.12","8.866657","99.754562","ต่ำ","0","0","0"
"2025-11-18 13:00:01","106","Node 106","24.10","98.80","55.90","0.56","0.60","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 12:59:56","105","Node 105","24.20","98.60","62.80","0.28","0.62","8.884833","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:59:49","109","Node 109","23.50","98.70","48.20","4.19","16.03","8.868586","99.749580","ปานกลาง","1","0","2"
"2025-11-18 12:59:33","107","Node 107","23.80","97.00","45.00","1.96","-1.79","8.866653","99.754562","ต่ำ","0","0","0"
"2025-11-18 12:59:16","106","Node 106","24.10","98.80","55.90","0.56","0.94","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 12:59:11","105","Node 105","24.10","98.60","62.70","0.28","0.41","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:59:04","109","Node 109","23.50","98.70","48.20","3.91","17.12","8.868586","99.749580","ปานกลาง","1","0","2"
"2025-11-18 12:58:48","107","Node 107","23.80","97.20","45.00","1.96","32.00","8.866653","99.754562","สูง","2","0","1"
"2025-11-18 12:58:31","106","Node 106","24.10","98.90","55.90","0.56","0.21","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 12:58:29","108","Node 108","23.80","98.50","52.70","4.75","22.67","8.866802","99.754440","สูง","2","0","2"
"2025-11-18 12:58:26","105","Node 105","24.10","98.60","62.70","0.28","0.41","8.884836","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:58:02","107","Node 107","23.80","97.20","45.00","1.96","32.00","8.866653","99.754562","สูง","2","0","1"
"2025-11-18 12:57:46","106","Node 106","24.10","98.90","55.90","0.56","0.21","8.886642","99.784561","ต่ำ","0","0","0"
"2025-11-18 12:57:44","108","Node 108","23.80","98.60","52.70","4.61","17.20","8.866802","99.754440","ปานกลาง","1","0","2"
"2025-11-18 12:57:41","105","Node 105","24.00","98.45","62.70","0.28","0.45","8.884837","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:57:34","109","Node 109","23.50","98.70","48.40","3.91","0.32","8.868586","99.749580","ปานกลาง","1","0","1"
"2025-11-18 12:57:17","107","Node 107","23.70","97.30","45.00","1.82","19.54","8.866653","99.754562","ปานกลาง","1","0","1"
"2025-11-18 12:57:01","106","Node 106","24.15","98.90","55.90","0.28","0.35","8.886640","99.784561","ต่ำ","0","0","0"
"2025-11-18 12:56:56","105","Node 105","24.00","98.40","62.70","0.28","0.67","8.884837","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:56:49","109","Node 109","23.50","98.70","48.40","3.91","0.32","8.868586","99.749580","ปานกลาง","1","0","1"
"2025-11-18 12:56:15","106","Node 106","24.10","98.90","55.90","0.28","0.44","8.886640","99.784561","ต่ำ","0","0","0"
"2025-11-18 12:56:14","108","Node 108","23.80","98.60","52.70","4.47","24.29","8.866799","99.754440","สูง","2","0","2"
"2025-11-18 12:56:11","105","Node 105","24.00","98.40","62.70","0.00","0.31","8.884837","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:56:04","109","Node 109","23.40","98.75","48.40","3.77","7.66","8.868583","99.749580","ปานกลาง","1","0","2"
"2025-11-18 12:55:47","107","Node 107","23.70","97.30","45.00","1.68","31.84","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 12:55:30","106","Node 106","24.10","98.90","56.10","0.28","0.53","8.886637","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:55:29","108","Node 108","23.80","98.60","52.70","4.47","24.29","8.866799","99.754440","สูง","2","0","2"
"2025-11-18 12:55:26","105","Node 105","24.00","98.40","62.70","0.00","0.31","8.884837","99.783173","ต่ำ","0","0","0"
"2025-11-18 12:55:02","107","Node 107","23.70","97.35","45.00","1.54","30.74","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 12:54:45","106","Node 106","24.10","98.90","56.10","0.28","0.53","8.886637","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:54:41","105","Node 105","24.05","98.60","62.75","2.79","0.45","8.884840","99.783173","ปานกลาง","1","0","0"
"2025-11-18 12:54:34","109","Node 109","23.30","98.70","48.40","3.63","15.06","8.868583","99.749580","ปานกลาง","1","0","2"
"2025-11-18 12:54:17","107","Node 107","23.70","97.40","45.00","1.40","29.64","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 12:54:00","106","Node 106","23.90","98.85","56.00","0.28","0.33","8.886637","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:53:56","105","Node 105","24.00","98.60","62.80","5.59","0.36","8.884840","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:53:49","109","Node 109","23.30","98.70","48.45","3.63","15.88","8.868583","99.749580","ปานกลาง","1","0","2"
"2025-11-18 12:53:32","107","Node 107","23.70","97.40","45.10","1.40","31.89","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 12:53:15","106","Node 106","23.80","98.80","56.10","0.28","0.35","8.886641","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:53:11","105","Node 105","24.00","98.50","62.80","5.59","0.25","8.884840","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:53:04","109","Node 109","23.30","98.70","48.50","3.63","16.69","8.868583","99.749580","ปานกลาง","1","0","2"
"2025-11-18 12:52:47","107","Node 107","23.70","97.40","45.10","1.40","31.90","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 12:52:30","106","Node 106","23.80","98.90","56.20","0.28","2.64","8.886641","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:52:26","105","Node 105","24.00","98.50","62.80","5.59","0.25","8.884840","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:52:19","109","Node 109","23.30","98.60","48.50","3.35","0.36","8.868583","99.749580","ปานกลาง","1","0","1"
"2025-11-18 12:52:02","107","Node 107","23.70","97.40","45.10","1.40","31.90","8.866657","99.754562","สูง","2","0","1"
"2025-11-18 12:51:41","105","Node 105","23.90","98.55","62.75","5.59","0.53","8.884840","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:51:00","106","Node 106","23.80","98.90","56.10","0.28","4.90","8.886641","99.784546","ต่ำ","0","0","1"
"2025-11-18 12:50:56","105","Node 105","23.90","98.50","62.70","5.59","0.80","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:50:49","109","Node 109","23.25","98.55","48.50","3.35","9.71","8.868577","99.749580","ปานกลาง","1","0","1"
"2025-11-18 12:50:15","106","Node 106","23.70","98.85","56.20","0.28","0.39","8.886641","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:50:14","108","Node 108","23.60","98.40","52.70","3.63","9.10","8.866805","99.754448","ปานกลาง","1","0","2"
"2025-11-18 12:50:10","105","Node 105","23.90","98.60","62.70","5.59","0.43","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:50:03","109","Node 109","23.20","98.50","48.50","3.35","18.03","8.868577","99.749580","ปานกลาง","1","0","1"
"2025-11-18 12:49:47","107","Node 107","23.70","97.50","45.10","1.12","10.63","8.866658","99.754562","ต่ำ","0","0","1"
"2025-11-18 12:49:30","106","Node 106","23.70","98.80","56.30","0.28","0.46","8.886642","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:49:25","105","Node 105","23.90","98.60","62.70","5.59","0.43","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:49:18","109","Node 109","23.30","98.65","48.50","3.07","20.49","8.868577","99.749580","ปานกลาง","1","0","1"
"2025-11-18 12:49:02","107","Node 107","23.70","97.50","45.10","1.12","10.63","8.866658","99.754562","ต่ำ","0","0","1"
"2025-11-18 12:48:45","106","Node 106","23.65","98.80","56.20","0.28","0.40","8.886642","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:48:40","105","Node 105","23.85","98.65","62.70","5.59","0.40","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:48:33","109","Node 109","23.30","98.70","48.50","3.07","26.96","8.868576","99.749573","สูง","2","0","1"
"2025-11-18 12:48:17","107","Node 107","23.70","97.50","45.10","1.12","30.43","8.866658","99.754562","สูง","2","0","1"
"2025-11-18 12:48:00","106","Node 106","23.60","98.80","56.10","0.28","0.34","8.886644","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:47:55","105","Node 105","23.80","98.60","62.70","5.59","0.53","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:47:15","106","Node 106","23.50","98.80","56.30","0.28","0.44","8.886644","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:47:10","105","Node 105","23.80","98.50","62.80","5.59","0.43","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:47:03","109","Node 109","23.30","98.70","48.50","2.79","23.71","8.868576","99.749573","ปานกลาง","1","0","1"
"2025-11-18 12:46:47","107","Node 107","23.70","97.20","45.00","0.84","31.34","8.866658","99.754562","สูง","2","0","1"
"2025-11-18 12:46:30","106","Node 106","23.50","98.80","56.30","0.28","0.27","8.886642","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:46:25","105","Node 105","23.80","98.50","62.80","5.59","0.43","8.884831","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:46:18","109","Node 109","23.30","98.70","48.40","2.79","24.15","8.868581","99.749573","ปานกลาง","1","0","1"
"2025-11-18 12:45:45","106","Node 106","23.45","98.75","56.30","0.14","0.28","8.886642","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:45:44","108","Node 108","23.60","98.50","52.70","3.35","8.55","8.866805","99.754448","ปานกลาง","1","0","1"
"2025-11-18 12:45:40","105","Node 105","23.75","98.50","62.70","5.59","7.85","8.884831","99.783173","ปานกลาง","1","0","2"
"2025-11-18 12:45:33","109","Node 109","23.30","98.70","48.40","2.79","16.35","8.868581","99.749573","ปานกลาง","1","0","1"
"2025-11-18 12:45:00","106","Node 106","23.40","98.70","56.30","0.00","0.29","8.886642","99.784546","ต่ำ","0","0","0"
"2025-11-18 12:44:55","105","Node 105","23.80","98.60","62.70","5.59","15.42","8.884829","99.783173","สูง","2","0","2"
"2025-11-18 12:44:48","109","Node 109","23.30","98.65","48.40","2.65","8.38","8.868581","99.749573","ต่ำ","0","0","1"
"2025-11-18 12:44:15","106","Node 106","23.40","98.70","56.30","0.00","0.49","8.886639","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:44:10","105","Node 105","23.80","98.50","62.70","5.59","0.62","8.884824","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:44:03","109","Node 109","23.30","98.60","48.40","2.51","0.41","8.868579","99.749573","ต่ำ","0","0","0"
"2025-11-18 12:43:47","107","Node 107","23.70","97.40","45.00","0.56","31.29","8.866660","99.754570","สูง","2","0","1"
"2025-11-18 12:43:30","106","Node 106","23.40","98.70","56.30","0.00","0.57","8.886639","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:43:29","108","Node 108","23.60","98.40","52.60","2.93","23.36","8.866806","99.754448","ปานกลาง","1","0","1"
"2025-11-18 12:43:25","105","Node 105","23.80","98.50","62.70","5.59","0.62","8.884824","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:43:18","109","Node 109","23.30","98.70","48.40","2.24","19.26","8.868579","99.749573","ปานกลาง","1","0","1"
"2025-11-18 12:42:44","106","Node 106","23.40","98.75","56.30","0.00","0.47","8.886639","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:42:44","108","Node 108","23.60","98.40","52.50","2.79","22.79","8.866805","99.754440","ปานกลาง","1","0","1"
"2025-11-18 12:42:40","105","Node 105","23.75","98.50","62.80","5.59","2.24","8.884823","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:42:33","109","Node 109","23.30","98.70","48.40","2.24","22.42","8.868579","99.749573","ปานกลาง","1","0","1"
"2025-11-18 12:42:17","107","Node 107","23.70","97.50","45.00","0.28","31.57","8.866660","99.754570","ปานกลาง","1","0","1"
"2025-11-18 12:41:59","106","Node 106","23.40","98.80","56.30","0.00","0.38","8.886639","99.784554","ต่ำ","0","0","0"
"2025-11-18 12:41:58","108","Node 108","23.60","98.50","52.60","2.37","17.78","8.866805","99.754440","ต่ำ","0","0","1"
"2025-11-18 12:41:55","105","Node 105","23.70","98.50","62.80","5.59","3.92","8.884823","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:41:48","109","Node 109","23.25","98.65","48.30","2.10","19.68","8.868579","99.749573","ปานกลาง","1","0","1"
"2025-11-18 12:41:14","106","Node 106","23.30","98.75","56.40","2.65","0.46","8.886639","99.784554","ปานกลาง","1","0","0"
"2025-11-18 12:41:13","108","Node 108","23.60","98.50","52.70","2.24","22.50","8.866805","99.754440","ปานกลาง","1","0","1"
"2025-11-18 12:41:10","105","Node 105","23.80","98.60","62.80","5.59","0.46","8.884823","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:41:03","109","Node 109","23.20","98.60","48.20","1.96","16.93","8.868579","99.749580","ต่ำ","0","0","1"
"2025-11-18 12:40:47","107","Node 107","23.70","97.50","44.90","6.71","31.78","8.866664","99.754562","สูง","2","0","2"
"2025-11-18 12:40:31","108","Node 108","23.60","98.45","52.70","1.96","16.05","8.866805","99.754440","ต่ำ","0","0","1"
"2025-11-18 12:40:29","106","Node 106","23.30","98.70","56.50","5.31","0.46","8.886642","99.784554","ปานกลาง","1","0","1"
"2025-11-18 12:40:25","105","Node 105","23.80","98.60","62.80","5.59","0.46","8.884823","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:40:18","109","Node 109","23.25","98.65","48.40","1.40","9.48","8.868577","99.749580","ต่ำ","0","0","1"
"2025-11-18 12:40:02","107","Node 107","23.70","97.50","44.90","6.71","31.78","8.866664","99.754562","สูง","2","0","2"
"2025-11-18 12:39:44","106","Node 106","23.30","98.65","56.40","5.31","0.40","8.886642","99.784554","ปานกลาง","1","0","1"
"2025-11-18 12:39:40","105","Node 105","23.70","98.55","62.80","5.59","0.41","8.884823","99.783173","ปานกลาง","1","0","1"
"2025-11-18 12:39:33","109","Node 109","23.30","98.70","48.40","1.40","0.75","8.868577","99.749580","ต่ำ","0","0","0"
"2025-11-18 12:39:17","107","Node 107","23.70","97.25","45.00","6.29","31.77","8.866664","99.754562","สูง","2","0","2"
"2025-11-18 12:39:01","108","Node 108","23.60","98.40","52.70","1.68","9.61","8.866805","99.754440","ต่ำ","0","0","1"
"2025-11-18 12:38:59","106","Node 106","23.30","98.60","56.30","5.31","0.33","8.886647","99.784546","ปานกลาง","1","0","1"
"2025-11-18 12:38:55","105","Node 105","23.70","98.50","62.80","5.59","0.30","8.884829","99.783165","ปานกลาง","1","0","1"
"2025-11-18 12:38:48","109","Node 109","23.30","98.70","48.40","1.40","0.59","8.868577","99.749580","ต่ำ","0","0","0"
"2025-11-18 12:38:32","107","Node 107","23.70","97.20","45.00","6.15","31.68","8.866664","99.754562","สูง","2","0","2"
"2025-11-18 12:38:14","106","Node 106","23.35","98.75","56.40","5.17","0.37","8.886647","99.784546","ปานกลาง","1","0","1"
"2025-11-18 12:38:13","108","Node 108","23.60","98.50","52.70","1.68","22.81","8.866804","99.754440","ปานกลาง","1","0","1"
"2025-11-18 12:38:10","105","Node 105","23.60","98.40","62.80","5.59","0.28","8.884829","99.783165","ปานกลาง","1","0","1"
"2025-11-18 12:38:03","109","Node 109","23.30","98.70","48.40","1.40","0.42","8.868577","99.749580","ต่ำ","0","0","0"
"2025-11-18 12:37:49","107","Node 107","23.70","97.20","44.90","6.15","31.38","8.866664","99.754562","สูง","2","0","2"
