timestamp,devID,soil,rain,temp,humi,geo,soil_diff_1h,geo_diff_30min,rain_ma_1h,rain_ma_6h,rain_ma_12h,rain_ma_24h,soil_ma_4h,soil_ma_8h,soil_ma_12h,soil_ma_16h,geo_ma_2min,geo_ma_4min,geo_ma_6min,geo_ma_8min,label
2025-11-20 00:03:00,109,34.79999924,0.0,23.0,95.09999847,0.271596879,,,0.0,0.0,0.494202006,0.261854406,41.12927554,41.44284686,41.06915241,39.68648887,2.192662759,3.777507528,5.014457381,5.021602006,
2025-11-20 00:03:00,109,26.0,0.0,24.0,97.54999924,0.387634173,,,0.007654794,0.017297979,0.009315555,0.005730773,31.38635995,30.27076916,32.44508061,33.43746743,2.490593116,8.830589323,8.506719811,7.690494674,
2025-11-20 00:03:00,107,33.09999847,0.279399991,26.89999962,92.19999695,0.36595887,,,0.006388719,0.001160299,0.000600946,0.000315397,36.79188362,37.62952527,38.35154851,38.62699762,3.736861727,2.109551681,2.044918669,3.109169302,
2025-11-20 00:03:00,106,36.59999847,0.0,24.0,82.80000305,0.361139268,,,0.0,0.0,0.0,0.005227971,33.86280763,33.91029935,33.82301208,33.81733288,2.283493059,4.394521352,4.915907726,5.556995386,
2025-11-20 00:03:00,105,37.79999924,0.0,25.79999924,93.80000305,0.408498377,,,0.0,0.035587533,0.02071789,0.010761685,35.03041668,35.26000379,35.91150505,36.62424285,3.306365887,2.092695412,1.69980139,2.198078203,
2025-11-20 00:03:00,107,31.70000076,0.0,21.79999924,97.69999695,15.28964615,,,0.0,0.0,0.0,0.005228979,33.86010823,33.90895718,33.82203461,33.81654392,2.558115029,4.631779121,5.098098464,5.71936589,
2025-11-20 00:03:00,109,26.55000019,0.0,26.10000038,93.30000305,2.001758337,,,0.0,0.020609733,0.010832054,0.010159366,33.66859434,33.82191241,33.98972857,33.70475641,6.343588832,5.888972492,4.894126433,5.16813855,
2025-11-20 00:03:00,108,45.20000076,4.749800205,25.20000076,96.09999847,22.42862511,,,2.045418855,0.437033974,0.218795637,0.110023817,36.24833432,35.8732047,35.72899782,35.69568393,6.427072835,9.217177815,11.26862301,11.43276007,
2025-11-20 00:03:00,108,42.40000153,0.0,23.70000076,97.09999847,0.85095191,,,0.0,0.066388963,0.009262999,0.005184842,31.35453913,31.37536815,30.59276179,32.1976645,1.731052768,6.334564655,9.402136012,9.348290685,
2025-11-20 00:03:00,106,37.20000076,0.0,34.59999847,56.0,0.628331304,,,0.0,0.0,0.0,0.009864878,35.66395529,35.61013501,35.47115468,35.36237911,3.478307907,5.403269314,5.527144475,5.286892435,
2025-11-20 00:03:00,109,37.40000153,0.0,25.60000038,84.40000153,0.280252725,,,0.0,0.014337027,0.94406738,1.25618409,41.45821881,41.85245824,42.57580408,41.18353925,0.36737717,4.164619115,2.911488748,4.348306299,
2025-11-20 00:03:00,106,42.79999924,0.279399991,23.39999962,98.19999695,0.224830002,,,0.899318739,5.720069917,2.609947783,1.22690328,45.55486436,39.18800699,37.14146269,36.25906256,0.299489729,0.446934149,0.452968412,2.035318217,
2025-11-20 00:03:00,106,38.70000076,0.0,24.29999924,87.09999847,0.41692254,,,0.0,0.0,0.0,0.003055069,39.47870046,39.68925702,39.90053575,40.21247961,1.406027697,1.702319294,1.556609832,1.278933869,
2025-11-20 00:03:00,105,37.59999847,0.0,26.39999962,85.59999847,0.783319473,,,0.0,0.0,0.019522836,0.010293074,35.43883183,35.246201,35.32423934,35.78105334,2.230221414,3.673494523,3.736728554,5.04102089,
2025-11-20 00:04:00,105,44.70000076,0.0,25.29999924,89.0,0.344143033,,,0.0,0.0,0.0,0.006896901,40.32045277,40.72379092,40.71834677,40.62905946,9.290379722,5.930442228,4.259733383,4.990242273,
2025-11-20 00:04:00,106,34.29999924,2.79399991,25.79999924,94.19999695,0.338085413,,,1.430527964,0.187444023,0.089619964,0.044772656,32.81506626,33.0033997,33.19503913,33.24597924,3.256724735,2.003508201,2.815851257,5.250277219,
2025-11-20 00:04:00,107,39.20000076,0.0,23.70000076,97.0,0.777526915,,,0.0,0.0,0.500328983,0.263903242,41.26775507,41.98432878,40.10551681,38.99907579,2.134039247,3.470851931,3.071894863,1.90007998,
2025-11-20 00:04:00,108,45.59999847,0.0,26.05000019,89.09999847,15.48582429,,,0.0,0.0,0.006443186,0.417894744,41.10932405,40.92388013,40.74346606,40.9000681,7.357387356,10.25935604,9.360433011,8.330011445,
2025-11-20 00:04:00,109,31.39999962,0.0,25.10000038,93.5,3.780082464,,,0.0,0.0,0.019850732,0.010431507,35.29840525,35.1631545,35.36431593,35.96375306,2.062929276,4.055672023,6.706688525,6.156821864,
2025-11-20 00:04:00,106,35.5,0.0,25.5,88.69999695,0.546068788,,,0.0,0.0,0.0,0.0,33.56591721,33.59034555,33.71558964,33.74569982,7.957273776,7.418056786,7.773549493,7.715467586,
2025-11-20 00:04:00,106,35.09999847,0.0,24.39999962,87.0,0.281208605,,,0.0,0.0,0.0,0.0,33.60433767,33.47127863,33.41859714,33.44868083,0.354594015,1.458636192,1.310195961,1.715761386,
2025-11-20 00:05:00,106,40.95000076,0.0,23.05000019,98.5,15.94859849,,,0.0,0.165224507,2.655703381,1.246763382,42.23509073,43.19961687,41.08271677,39.03619798,5.788564744,5.709358551,6.63977951,6.263883278,
2025-11-20 00:05:00,108,43.0,0.0,25.20000076,91.40000153,0.864082038,,,0.0,0.0,0.0,0.009942595,35.67703956,35.59098897,35.4378418,35.36323393,3.67459045,5.407688583,4.759643856,4.728338057,
2025-11-20 00:05:00,109,26.89999962,0.0,24.29999924,97.19999695,0.281533271,,,0.0,0.10107083,0.146041349,0.068716166,32.2220747,32.18105861,32.45742115,32.68940599,3.524384934,3.749137103,6.130852393,6.628716085,
2025-11-20 00:05:00,109,26.70000076,0.0,32.5,64.0,0.42581135,,,0.0,0.0,0.0,0.005093366,33.82013633,33.88413406,33.83464501,33.8190166,2.123091734,9.905364568,7.956460437,7.769632463,
2025-11-20 00:05:00,105,44.40000153,0.0,24.10000038,90.15000153,0.754081294,,,0.0,0.0,0.0,0.003055069,39.48828301,39.68911504,39.90015768,40.21345709,1.333589208,1.649639405,1.571429851,1.263497029,
2025-11-20 00:05:00,109,27.0,0.0,27.5,86.59999847,3.741244793,,,0.0,0.0,0.0,0.068177387,33.96947362,33.82511788,33.65616448,33.21905488,5.7272732,5.338467505,4.433283265,5.597962232,
2025-11-20 00:05:00,106,39.90000153,0.0,31.70000076,74.19999695,1.654907942,,,0.0,0.015522222,0.014922236,1.277799125,39.66290966,40.33772752,40.85386518,41.27948253,0.68681351,2.168981429,3.109482122,5.319617183,
2025-11-20 00:05:00,105,42.75,0.0,29.44999981,76.40000153,0.523731977,,,0.0,0.0,0.0,0.0,38.41821117,39.12258121,39.25145939,39.34355973,4.802492931,4.019518455,3.878781061,3.126973239,
2025-11-20 00:05:00,107,33.20000076,0.0,30.10000038,80.59999847,1.985362053,,,0.0,0.037785934,0.018800948,0.018869088,35.44756032,35.42335532,35.50704966,35.50804475,1.557146944,2.584247357,3.360281524,4.476446946,
2025-11-20 00:05:00,108,41.70000076,0.0,29.5,80.19999695,10.43604183,,,0.0,0.0,0.0,-0.003006012,37.37128228,37.03019755,36.26830045,35.58342429,10.74772726,11.69220738,9.326525763,8.936256746,
2025-11-20 00:05:00,106,37.20000076,0.0,34.44999886,58.39999962,3.959319994,,,0.0,0.0,0.0,0.009814169,35.51996962,35.57490563,35.48311057,35.37343403,8.33673858,8.137133474,8.94015143,6.992214907,
2025-11-20 00:05:00,109,34.29999924,0.0,23.89999962,90.80000305,0.512468636,,,0.0,0.0,0.0,0.003188174,39.88899886,40.10492933,40.45009284,40.50793004,3.913780115,4.967923326,3.733803266,2.992756499,
2025-11-20 00:05:00,109,26.79999924,0.0,36.55000114,57.60000038,7.244366691,,,0.0,0.0,0.0,0.0,33.17326975,33.36387829,33.3741098,33.35282516,2.123622376,3.531609711,2.901290359,3.330729445,
2025-11-20 00:06:00,108,41.09999847,0.0,21.89999962,95.80000305,0.595856965,,,0.0,0.0,0.0,0.0,33.54904897,33.40167091,33.43657182,33.4752966,7.990543456,6.984404885,8.47764408,9.436432184,
2025-11-20 00:06:00,106,35.20000076,0.0,26.10000038,91.59999847,0.631708801,,,0.0,0.0,0.0,0.06827867,33.89870424,33.77938887,33.48280843,33.12310764,3.751533227,3.918599947,4.538544537,6.87207105,
2025-11-20 00:06:00,106,39.59999847,0.0,30.29999924,71.84999847,13.61637592,,,0.0,0.0,0.006807087,1.134135918,41.39157691,40.68962209,40.77187146,41.02424743,8.639435708,4.98939403,3.67860466,4.917219898,
2025-11-20 00:06:00,108,48.40000153,0.838199973,24.79999924,96.5,1.223607063,,,3.333035359,0.928673733,0.485637449,0.242507897,38.30641487,36.87135372,36.37226361,36.19979766,0.50167173,1.677136417,2.312270751,2.629326609,
2025-11-20 00:06:00,109,26.70000076,0.0,22.70000076,92.69999695,1.03901577,,,0.0,0.0,0.0,0.0,33.32352602,33.31537511,33.38980996,33.53423044,3.847905545,5.752125248,4.146966143,3.440818503,
2025-11-20 00:06:00,109,27.0,0.0,28.79999924,79.14999771,0.487447232,,,0.0,0.0,0.0,0.002161605,33.60566492,33.78031546,33.79405127,33.83484479,4.559125788,5.004504477,4.711937503,4.327156455,
2025-11-20 00:06:00,109,29.5,0.0,29.79999924,79.69999695,0.636606813,,,0.0,0.037766477,0.01879613,0.018866644,35.44295695,35.42109018,35.50551018,35.50690772,1.480435266,2.261257606,3.411061853,4.396450277,
2025-11-20 00:07:00,109,34.29999924,0.0,35.30000114,59.29999924,0.559183449,,,0.0,0.0,0.0,0.0,39.90085814,39.72300069,39.69722239,39.79241332,3.932358961,6.945537995,6.127294162,6.716029813,
2025-11-20 00:07:00,109,35.20000076,0.0,25.70000076,89.39999771,0.272899315,,,0.0,0.0,0.000907453,0.156988276,40.88527268,41.0095938,40.72769231,40.81954478,4.510720183,3.325937335,2.370084351,4.610154379,
2025-11-20 00:07:00,105,37.79999924,0.0,26.0,92.69999695,0.280307561,,,0.0,0.02728988,0.020735198,0.010663053,35.1109008,35.11510218,35.65089091,36.35735456,2.713170533,2.987742892,2.53258208,2.106686838,
2025-11-20 00:07:00,109,31.5,0.0,27.10000038,91.30000305,1.226433516,,,0.02465294,0.0050292,0.002516038,0.001323275,36.15246046,37.26729215,38.04844182,38.40944432,2.441968699,5.206269454,3.864207436,4.187394485,
2025-11-20 00:07:00,106,36.79999924,0.0,31.39999962,75.19999695,0.342302591,,,0.0,0.037747039,0.018791314,0.018864202,35.44400648,35.42161728,35.50584185,35.50715239,1.392886599,2.187451644,3.32581854,4.313712569,
2025-11-20 00:07:00,106,41.29999924,0.0,24.10000038,94.30000305,1.633883595,,,0.0,0.096373149,0.504204595,0.264069868,41.45541476,41.76827707,39.63182145,38.62259443,6.268831557,3.765799764,4.045621393,4.076643194,
2025-11-20 00:07:00,105,45.90000153,0.0,24.39999962,97.30000305,0.409741998,,,0.0,0.962552269,0.535373601,0.264805532,42.19631038,40.28394555,38.68178446,37.8513866,3.548405838,2.361832197,3.521881889,4.092068981,
2025-11-20 00:07:00,106,37.0,0.0,34.89999962,56.80000114,13.87615114,,,0.0,0.0,0.0,0.009814169,35.44954977,35.52016782,35.4922614,35.38397227,5.107123121,4.717415467,3.576356055,3.990389938,
2025-11-20 00:07:00,106,41.79999924,0.0,23.29999924,98.19999695,0.320048988,,,0.23404285,5.689678555,2.70592968,1.240651969,44.49754898,40.38726198,37.80599606,36.74045229,6.632614662,7.175675882,7.175675882,7.175675882,
2025-11-20 00:07:00,108,41.59999847,0.0,32.29999924,69.30000305,11.14815235,,,0.0,0.0,0.0,0.005003101,33.91545167,33.89068275,33.8809399,33.90078323,6.889018598,9.551041168,10.52520222,9.73414886,
2025-11-20 00:07:00,109,41.64999962,7.962900162,23.60000038,97.90000153,7.108270377,,,4.121612581,5.274622458,2.469888664,1.192648141,43.08514125,37.90367683,36.41466711,35.7328757,1.564000649,2.607105447,3.709984528,4.725507659,
2025-11-20 00:07:00,106,36.59999847,0.0,34.5,56.40000153,0.28324613,,,0.0,0.0,0.0,0.005168154,33.82476834,33.90934369,33.81832456,33.81839705,3.651567665,4.160574371,4.524423511,4.071545918,
2025-11-20 00:08:00,105,36.79999924,0.0,30.5,80.5,0.885932505,,,0.233574833,0.037785934,0.018719372,0.019272734,35.43588376,35.4786437,35.52991336,35.47167149,3.708582138,3.303322418,4.27484516,5.113645413,
2025-11-20 00:08:00,109,26.0,0.0,23.89999962,97.09999847,3.731397271,,,0.0,0.026212236,0.009254297,0.005595682,30.9087414,29.64881033,32.07469654,33.07195563,2.260295138,3.333082195,4.14444722,3.996027924,
2025-11-20 00:08:00,107,30.29999924,0.0,25.89999962,95.80000305,24.81533623,,,0.0,-0.026666667,-0.026666667,-0.026666667,10.93527809,9.425418856,9.425418856,9.425418856,21.19729376,10.71321183,13.71226407,13.25587148,
2025-11-20 00:08:00,106,35.29999924,0.0,25.29999924,89.69999695,31.99537849,,,0.0,0.0,0.0,0.0,33.51270829,33.55430275,33.68075677,33.71895237,4.977387002,3.359013558,2.948973889,3.107608786,
2025-11-20 00:08:00,108,42.09999847,0.0,23.70000076,96.80000305,10.847758,,,0.0,0.0,0.142361538,0.068293163,33.66843643,33.26724,32.83533421,32.85443934,7.895209135,9.685509818,7.695124847,7.897915972,
2025-11-20 00:08:00,105,44.59999847,0.0,25.25,86.85000229,0.366658881,,,0.0,0.0,0.0,0.006388416,40.17476303,40.53760454,40.73427727,40.5821519,7.384140456,7.228160202,7.227595927,6.070797603,
2025-11-20 00:08:00,106,38.70000076,0.0,25.20000076,86.59999847,0.347332031,,,0.0,0.0,0.0,0.000436419,39.48139246,39.62359802,39.80603436,40.08490731,4.737634339,3.94252256,2.79509927,2.593374731,
2025-11-20 00:08:00,109,34.70000076,0.0,22.60000038,95.80000305,0.340343744,,,0.0,0.0,0.456547453,0.260192769,41.07015766,41.26051054,41.52192179,40.01610757,7.084765762,6.160640699,5.237343683,5.608470933,
2025-11-20 00:08:00,105,37.59999847,0.0,25.89999962,89.5,0.6453408,,,0.0,0.0,0.018933699,0.010187453,35.51070887,35.32139023,35.25814992,35.61193423,2.433423061,3.910189745,2.992220103,3.645927467,
2025-11-20 00:08:00,107,39.0,0.0,23.34999943,96.95000076,16.81554222,,,0.0,0.0,0.497982919,0.262907881,41.20740057,41.6820201,40.61189515,39.36173985,4.573186796,3.277512516,4.918598957,4.649163079,
2025-11-20 00:08:00,108,41.85000038,0.0,21.70000076,95.69999695,0.318367511,,,0.0,0.0,0.0,0.005226962,33.87066904,33.91425733,33.8258355,33.81960907,2.065145776,4.179986939,4.91168646,5.402918096,
2025-11-20 00:08:00,109,36.90000153,0.279399991,26.20000076,83.69999695,0.275721431,,,0.075072427,0.013179245,0.356576921,1.259380575,41.14599231,41.64430547,42.14628475,41.67730739,2.700959865,2.575273584,2.456161334,4.424540417,
2025-11-20 00:08:00,107,33.20000076,0.0,24.29999924,94.95000076,14.21801513,,,0.0,0.0,0.016918062,0.010090811,35.55734625,35.37571839,35.26203272,35.45545561,6.213297806,4.78868851,3.412419636,3.877380966,
2025-11-20 00:08:00,107,32.90000153,0.0,26.39999962,93.0,0.489616483,,,0.0,0.0,0.039494937,0.004707861,34.04853877,33.17978102,32.53664516,31.43632703,5.311786563,3.925180015,5.581012356,5.778541954,
2025-11-20 00:09:00,106,34.5,1.396999955,25.20000076,96.09999847,0.559756756,,,0.476433511,0.266029778,0.126347193,0.062248073,32.50131728,32.83590186,33.02937503,33.16616557,1.337252818,5.758292644,7.721403691,8.971422596,
2025-11-20 00:09:00,109,26.10000038,0.0,23.84999943,96.69999695,2.153777421,,,0.0,0.082112963,0.009241275,0.005453196,30.31393461,29.13016243,31.61399112,32.71700001,2.129581068,2.649863609,5.059677685,6.324065334,
2025-11-20 00:09:00,106,35.09999847,0.0,30.95000076,66.04999924,0.394851953,,,0.0,0.0,0.0,0.0,33.52423328,33.42100362,33.41349663,33.43550218,3.825580803,4.776313951,3.854077192,3.327892211,
2025-11-20 00:09:00,109,26.89999962,0.0,24.29999924,97.0,0.452619374,,,0.0,0.022158431,0.145250154,0.068598953,32.81708251,32.33950675,32.54379194,32.74529039,4.412816424,3.406700751,3.23642222,2.499532222,
2025-11-20 00:09:00,107,33.09999847,0.0,28.79999924,85.5,25.83281326,,,0.0,0.03766949,0.018791314,0.017857335,35.40791075,35.39041068,35.48187309,35.50146089,12.0235563,7.218291568,6.175190615,6.00575717,
2025-11-20 00:09:00,105,46.29999924,0.0,32.79999924,69.0,0.317014813,,,0.0,0.001906019,0.007480892,1.256066911,40.15493487,40.3894186,40.7975253,41.16540118,7.330835327,8.307511343,8.2261661,6.756257675,
2025-11-20 00:09:00,109,27.0,0.0,28.70000076,81.0,0.2836923,,,0.0,0.0,0.0,0.067889658,34.08628475,33.88565543,33.80150069,33.3677117,5.869031657,3.269472776,2.914290175,3.171917685,
2025-11-20 00:09:00,106,36.90000153,0.0,36.80000114,53.40000153,0.40237686,,,0.0,0.0,0.0,0.009819346,35.40086892,35.53620704,35.52737976,35.42849087,3.726620707,4.468262158,4.760876494,4.957383534,
2025-11-20 00:09:00,109,30.70000076,0.0,25.20000076,91.69999695,0.434111357,,,0.0,0.0,0.019517719,0.010293074,35.43537535,35.24444842,35.32302722,35.78032812,2.092059102,3.673131636,3.735428855,4.948882699,
2025-11-20 00:09:00,109,25.29999924,0.0,32.54999924,72.10000229,3.724217653,,,-0.048387097,-0.008695652,-0.004794885,-0.005537099,33.8156593,35.43160425,35.80911829,35.50599307,5.229225896,3.411561505,2.849118395,3.694460856,
